Text,Label
USER USER emak lu noh betina pake sebutan buat hewan buat manusia dongo,Kata Kasar dan Vulgar
yaelah boong bat kontol lu aja sering ke LN enakkan jilat ludah sendiri,Kata Kasar dan Vulgar
kata gw lo semua babi ya calo calo ini,Kata Kasar dan Vulgar
YA ITU MAKANYA SIMPEN AJA DI KEPALA LO YANG CABUL ITU ANJING GAUSAH LO LONTARIN DI GRUP LO YA SAMA MEREKA MAKANYA BISA NGOMONG KAYA GINI TOLOL,Kata Kasar dan Vulgar
lu maen ama atm jgn open back bego USER akalnya dimana si,Kata Kasar dan Vulgar
gw masih diem aja kan stres bgt habis dientot kerjaan trs istri gw blg udah mas gausah dipusingin kan ada adek adek udah cantik gini masa mas anggurin sih beh ya allah ngaceng lg gw,Non-Cyberbullying
USER putusin aja pacarnya kalau lu malu sama dia jangan manfaatin orang doang bajingan,Kata Kasar dan Vulgar
duh ngaceng,Non-Cyberbullying
duh ngaceng,Non-Cyberbullying
EH SUMPAH KEPARAT BAJINGAN BGT SORRY gak ada kata maaf untuk pelaku KS malu bgt lu anak FH UI banyak prof guru besar disana salah satu univ FH terbaik juga malah banyak tingkah,Kata Kasar dan Vulgar
apa hukumnya anak kipk pake macbook,Non-Cyberbullying
lu klo gak ngerasa mampu berumah tangga jadi kepala rumah tangga ngurus anak kenapa lu hamilin anak orang bangsat sekarang udah terjadi malah udah anak lu ya mau gak mau berubah napa itu otak di pake berfikir usahain segala macem buat keluarga lo anjing,Kata Kasar dan Vulgar
USER USER USER USER ya kan ini statement dr muslim kalo u tanya penyakit lgbt gmn nyembuhinnya yaaa balik ke al qur an dan hadist aja jauhi perbuatannya jauhi komunitasnya ikhtiar menjauhi semuanya dan minta allah utk mudahkan proses kembali ke fitrahnya kembali beribadah dan berdoa lah,Hate Speech
soree sayang apa kabar kalian xixixi bulan april ini udah ngentot berapa kali,Sexual Harassment
anjing lu masih minor kah,Kata Kasar dan Vulgar
MAU s KED,Non-Cyberbullying
kalau kamu risih aku pegang aku minta maaf ke kamu kak kalimat paling tolol yang pernah gue baca karena BAGAIMANA BISA LO NYENTUH TANPA CONSENT dan masih bilang kalau kamu risih anjir goblok bgt apa gimana yah,Kata Kasar dan Vulgar
i ain t reading all that pannchoa loh ini percaya lu bego berarti AWOWKAOAKAOWKWW,Kata Kasar dan Vulgar
USER USER USER lu ngepain sok sokan bawa playing victim LU NYUDUTIN PEREMPUAN MULU SIALAN YANG GW MEMPERMASALAHKAN GAUSAH BAWA NARASI GILIRAN COWOK SEPI OIYA KAN COWOK SIALAN LO BANGSAT LO HARUS LAHIR YA DI DUNIA INI ANJING SIALAN LO SIALAN LO SIALAN LO,Kata Kasar dan Vulgar
aelahh cupu lu bisanya ngeblok gue doang kalo bikin twitt ga tanggung ngolok ngolok xo dasar norak lu,Kata Kasar dan Vulgar
GOSOK GOSOK BERHADIAH GOSOK GOSOK GANTENG,Non-Cyberbullying
yaelah kentut org indo mah emg smua dosa dihajar kecuali nyentuh babi kontol,Kata Kasar dan Vulgar
USER AGENSI BIADAB LU BELIFT ANJING,Kata Kasar dan Vulgar
homo asbun anjing mati lo,Hate Speech
GAUSA IKUTAN TOLOL LU,Kata Kasar dan Vulgar
USER guoblok loe kira piknik heh loe kira se cupu elo presiden prabowo sih sudah kenyang bolak balik ke LN itu KERJA olehnya investasi TRIYUNAN itu BBM stabil juga hasil oleh dari bolak balik ke LN bego loe lu pikir ke LN cuma jln heh itu elo bego,Kata Kasar dan Vulgar
terbangun dalam kondisi ngaceng parah,Non-Cyberbullying
USER bgs jg ni lo,Non-Cyberbullying
pairofwishes udahan gasi adam jauri MONYET nya alias tolong kembali ke dunia lu yang lama yang imut lucu kasmaran full of love itu alias sorekieran apa kabar,Kata Kasar dan Vulgar
these clothing brand ribet banget ngajak barter collab pake drafting revisi minta insight report masalahnya ini temen gua yang nawarin gua niatnya mau bantu malah jadi dongkol anjing kan lu yang nawarin bukan gua yang minta atau request,Kata Kasar dan Vulgar
USER USER USER oke berarti dapat disimpulkan kalo lo itu gendut bau miskin jelek hawanya sampe sini soalnya,Body Shaming
pernah ketemu di lift umn dia kayaknya lg kerja sama brng kampus soalnya bawain yel yel kampus benci banget anjing lg cape ad temen nya lg dibelakang teriak teriak udh sore ruangan sempit begitu bete banget asli this would be fun kl lu tau sikon baca situasi ruangan,Non-Cyberbullying
USER USER skrng baik semasa idup maupun mati adila cuma punya kita yaitu anak anaknya dill moga lo in another life ga ketemu laki laki modelan kek trian ga yg nulis ga omongan yg nulis ga omongan si trian ga bisa dipercaya dia aja g niat jadi suami lo anjir ngajak lo shoping aja kagak,Kata Kasar dan Vulgar
USER USER USER kalimat terakhir itu sebenernya ga usah dibawa lu bisa naro kata tolol bego bangsat bajingan disitu apalagi kalo lu niatnya spesifik nyerang rudiger,Kata Kasar dan Vulgar
cuddle adalah bahasa lain dari ngentot tapi di perhalus,Non-Cyberbullying
USER puan otak udang,Kata Kasar dan Vulgar
USER USER tolol lu,Kata Kasar dan Vulgar
USER USER tolol lu,Kata Kasar dan Vulgar
USER USER tolol lu,Kata Kasar dan Vulgar
USER YAH CUPU LU EMG,Kata Kasar dan Vulgar
USER USER USER USER USER USER USER USER yg penting jadi mayoritas dengan jumlah perempuannya dikasih ilmu ngangkang aja ubah strategi dulu memerangi kafir sekarang udah ga bisa serbu negara pakai senjata jadi mayoritas itu enak segalanya termasuk menguasai negara dan semua sumber daya alamnya,Hate Speech
pelatih jahanam babi mending lu balik ke belanda jadi pelatih biasa,Kata Kasar dan Vulgar
USER tim lo bapuk ya bajingan ganti aja semua orang di tim george anjing kagak ada yang bener KONTOL,Kata Kasar dan Vulgar
yang boykot pacar gw kontol yang boykot pacar gw iblis semoga lidahnya kegigit tiap hari semoga nasi lu full kerikil ton alias MAMPUS LU PADA ANJGGGG,Kata Kasar dan Vulgar
USER dapat kontol lupa kawan,Kata Kasar dan Vulgar
exol di ini lu pada harusnya muhasabah diri dari BTS masih nugu ga punya daesang no daesang no opinion sampe sekarang terakhir ngerusuh di CGV GI yg acaranya buat army army gaada yg peduli sama grup ancur EXO IS NINE pret lo itu blok goblok nyadar lu toxic sampe ke rl,Kata Kasar dan Vulgar
emang ye idol sama fans sama kek ajg nih heesung mana si ajg kontrolin fans lo bangsat puki,Kata Kasar dan Vulgar
USER tolol bgt anjir lah yg blg d ubah siapa goblok bgt mreka kasih free ga ada yg tau d rayain nya tgl brapa tolol trs lu tau dimana mmber ngajak dan udah d omongin sama cbx lah esem sndiri yg blg lawsuit sama kgiatan grup hal yg brbeda goblok yg ngulur itu agenshit lu blok,Kata Kasar dan Vulgar
USER USER lol dengan lu nyerang gw aja udah mental bocah banget cupu lu berarti jelas juga kak nao dari awal bilang dia gamau perpanjang loh dan dia nyuruh lu lebih teliti kedepannya tinggal ngaku salah dan minta maaf aja susah aneh,Kata Kasar dan Vulgar
kalo diminum bakal mati beneran ga ya takut aja misal harus masuk icu dlu ngerasain koma dlu bilas lambung pake ett harus minum brp teguk biar lgsg gitu lo ada yang tau,Non-Cyberbullying
sorry to say tapi gue beneran gak suka banget sama orang yang ngeclaim dirinya lesbi tapi masih interested ke cowo i mean kalo lo nyari kenyamanan d cewe doang atau jadiin mereka bagian dari pelarian trauma mending jauh² dehh monyet,Hate Speech
USER kira selain APA WHO PPDGJ ada lg gk kak sumber utama yg menyatakan homoseksual itu bukan suatu penyakit atau penyimpangan soalny kaum sipaling agamis selalu nolak pernyataan APA dan WHO dgn dalih dihapus krna ada paksaan org lgbt di dalamnya,Non-Cyberbullying
USER USER aku juga di giniin kak tapi ketika aku menyampaikan sesuatu MENYEBALKAN TAIK BANGSAT tentang sahabat cewenya dia malah bilang aku sama dari dulu emang kaya gitu aku udah kebiasaan gitu flirty kalo sama dia KUONTOL ENYAH LO ANJING gada bedanya bangsat,Kata Kasar dan Vulgar
GW BARU BACA ANJING MATI LO SEMUA ANJING YANG ADA DI GRUP INI DAN UNTUK PELAKU KS DI LUAR SANA,Kata Kasar dan Vulgar
skill medioker visi medioker yg ok cuma etos kerja tp ego nya ud kek ngerasa dirinya kek ronaldo mampus lu bego,Kata Kasar dan Vulgar
mati aja deh lo anjing,Kata Kasar dan Vulgar
karena sangkin mepetnya toket gw nempel banget sama dia mana dijalan keguncang guncang pas turun dari motor gw liat celana dia kontolnya ngaceng dongg keliatan karena pake koloran doang sialan kalo bukan temen sendiri mah udah gw remesin tu kontol,Sexual Harassment
yang bilang dia orang ribut siapa fahri tolol,Kata Kasar dan Vulgar
EH KEVIN ARDIANSYAH LU ANGKUH BGT ISI OTAK SAMPAH LO DAN KS YANG LO LAKUKAN ITU BUKAN KELALAIAN ANJING,Kata Kasar dan Vulgar
sabil pass nya apa muka lo kaya monyet selepet,Body Shaming
haters bangsat mending lu diem yaa anjing mood gua dr kmrn jelek jgn bikin emosi deh,Kata Kasar dan Vulgar
xiaomemek anjing telkomtol bangsat besok kantor lu berdua diserang kanguru bangsat,Kata Kasar dan Vulgar
heh undur undur justru nabi nuh a s nyelamatin manusia keluarga orang orang beriman yang ikut naik kapal nah yg tenggelam itu kaum kafir yg menghina melawan menolak peringatan tuhan hewan mah cuma ikut perintah allah aja biar spesiesnya ga punah mnusia emang ada yg brengsek tp gk smua ram tp ya ajg jg sih,Non-Cyberbullying
USER lb lo jelek kocak kalo udh mentok ya ganti andy yang udh pengalaman diposisinya tapi jujur gakpo lo tolol banget pas mo cross ke rio tapi malah maksain kontrol bola yg dimana tinggi dr postur tubuhnya ya intinya lo pelatih tolol deh juara juga karena squad peninggalan jurgen,Kata Kasar dan Vulgar
USER USER NYAWIT PENDAPAT LU hobi kecelakaan kok dijadiin ajang lombaan anjir perempuan jga melakuakn aktivitas yg sama dengan laki dan kriminal ga mandang gender sex dongo ih gatau mau ngomong apa w kesel,Kata Kasar dan Vulgar
USER ya tinggal stop aja waks v pertama itu kudu mental berani berani nolak sekarang gue tanya lu pemberani atau cupu,Kata Kasar dan Vulgar
kalau makan nasi padang sampe kenyang besok paginya,Non-Cyberbullying
web bajingan lu setannnnn,Kata Kasar dan Vulgar
weitsss cupu lu sawako,Kata Kasar dan Vulgar
USER USER USER USER USER mana ada org perkara unsend komenan karena typo tanda nya cupu lu doang yg bgtu MBEL GEMBEL,Kata Kasar dan Vulgar
USER ngroom terusss gak capek apa memek nyaa,Sexual Harassment
kalau gua bikin statement orang modelan gini tabiatnya jelek itu bukan nyudutin tp krn tau ada sebagian gua yg kaya gt jg alias telunjuknya balik ke muka sendiri,Non-Cyberbullying
second fandom dari kemarin aji mumpung banget anjing harusnya lu kawal korban bukannya malah ngejadiin issue sensitif buat fanwar beneran ga waras lu oknum serebu,Kata Kasar dan Vulgar
orang kok bisa ngewe sama temen kantor tuh gimana sih awalnya,Non-Cyberbullying
kayany gue harus cepet kawin biar g sange an muluu tiap harii,Non-Cyberbullying
orang lain ga akan pernah mikirin perasaan orang kan otaknya dangkal kalau punya otak masih mikir salah enggak ya kalau ngomong begini sikap,Non-Cyberbullying
oalahh ini wajah orang orang otak udang,Kata Kasar dan Vulgar
sumpah sange bgt bagi vid coli sama bantal atau coli apapun itu pleasee,Non-Cyberbullying
USER justru gua ga makan mbg biar ga tolol kaya lu,Kata Kasar dan Vulgar
lu yg anjing nyet,Kata Kasar dan Vulgar
habis colmek pake celana sampe basah bgt,Non-Cyberbullying
ah elah ngerusak nama FH UI aja lu mpruy padahal itu fakultas impian gw di UI bajingan lu semua belum juga gw ngerasain kelas udah gini aja mau masuk UI aja dibikin ragu,Kata Kasar dan Vulgar
pengenn diewee dahh lama bgtt soalnyaa ga ngewe inpo top samarinda,Non-Cyberbullying
kesalahan lo serangan personal ad hominem bawa ke arah menghina individu bukan argumen generalisasi dangkal seolah semua orang cuma pilih berdasarkan fisik padahal realitanya jauh lebih kompleks ketikan lo jelek semoga yg jelek jelek gak lo ambil semua,Kata Kasar dan Vulgar
USER klo nyusu ama jilmek brp,Sexual Harassment
anjing lu yg bilang album golden jelek,Kata Kasar dan Vulgar
EMANG BANGSAT LU USER,Kata Kasar dan Vulgar
cukup tau gue anjing USER besok besok siapa lagi yang lo korbanin agensi bodoh jahat anjing bubar aja lo agensi jahanam good day udah cignature udah bahkan grup yang gue harapin makin gede lo bubarin juga semoga cix bisa debut di agensi lain yang lebih bagus dri c,Kata Kasar dan Vulgar
ini sebelum ngetweet gini ente dalam keadaan sadar apa nyabu bang kasirnya udah bener dongo perlu digaris bawahi kalo yang lagi beli kondom itu bocah underage lu jatuhnya menormalisasikan having sex dibawah umur idiot,Kata Kasar dan Vulgar
USER udahlah gausa lo tunjukin hal yang beginian kalo lo nya jadi orang tolol kalo lo punya OTAK lo bakal langsung ninggalin tu org tanpa nanya harus gmn logika aja bego pas pacaran aja bisa dia begitu apalagi nikah wkwkwk,Kata Kasar dan Vulgar
ini kagak menyelesaikan masalah jawa goblok kalau dia sudah di vasektomi berarti dia tidak punya anak lagi dari istri barunya lu pikir lelaki itu kagak punya kebutuhan bathin ah lu jawa goblok pantes aja ras rendahan,Hate Speech
USER USER USER lu sadar hak lu tapi lu sendiri gak sadar hak orang lain ampe nulis panjang lebar di tweet antara egois atau tolol,Kata Kasar dan Vulgar
pls yg baju item gendut itu gausah lewat tl ku,Body Shaming
cupu ah ketimbang ujan doang emang idol lu pada tua renta kakek kakek on their s apa masa gabisa ngedance,Body Shaming
USER USER USER gw gada ngomongin soal hubungan sama prabowo otak udang gw itu membantah lu yang bilang prabowo mengatasi pemberontak di timor timor prabowo itu ga mengatasi pemberontak tapi mimpi penjajahan perbandingan gua sama agresi militer belanda oon susah banget buat mikir,Kata Kasar dan Vulgar
cupu lo min malah dihapus,Kata Kasar dan Vulgar
USER USER USER udang gak punya otak nih pasti biolouinya remed,Kata Kasar dan Vulgar
pengen diperkosa kontol stranger f,Non-Cyberbullying
menghiatuskan geonwoo adalah keputusan tergoblok yang pernah wakeone amp cj entertainment lakuin USER USER gw tanya sejak saat itu apakah situasi jadi lebih baik KAGAK YA NGENTOT KONDISI FANDOM KITA KACAU GA ADA KONDUSIF KONDUSIFNYA,Kata Kasar dan Vulgar
muka jelek banyak gaya org tua problematic tolol juga cocok lah,Body Shaming
USER USER tetep menit bego masukin barengan logika lu minus bgt,Kata Kasar dan Vulgar
tolol baru update lama lu USER USER,Kata Kasar dan Vulgar
USER ketika banyak orang yg sedih malah yg bikin orang sedih tersebut dikasih penghargaan tolol gak tu,Kata Kasar dan Vulgar
kontol,Kata Kasar dan Vulgar
USER ketemuan yok biar kusepong kontol kamu,Sexual Harassment
mau tdk dengar radio najis kau efforts ngentot lonte² circle najis sial jgn kan kasi hampers kado yg buang duit utk up kau amp dengar radio najis aja sial amp lonte² ogah relasi amp circle najis macam apa itu cuma relasi teman ngentot adakah guna kau berelasi dgn para lonte,Kata Kasar dan Vulgar
USER USER tp emg kaga nyalahin ty goblok lo tuh ew najis udah mah reading comprehension jelek ga nyambung pula alay lo,Kata Kasar dan Vulgar
USER MINIMAL NGACA GABI BABI LO NGEJEK CEWEK JUGA KEMRIN GRGR NANGIS DAN SEKARANG LO BILANG BEGINI HAHAH KONTL MUNAFIK JADI MANUSIA,Kata Kasar dan Vulgar
udah tau akgae ngapain lu bela gk ada bedanya lu sama akgae sama² goblok tolol kek jancok lu semua,Kata Kasar dan Vulgar
USER USER semuanya sama sama kematian kalau gak bisa hargain hidup seseorang seenggaknya hargain kematiannya orang udah mati aja masih di judge sesempit apa sih hati lu,Kata Kasar dan Vulgar
USER USER USER udh jelas ada pelakunya malah fokus nyalahin korban malah nuntut suster utk masalah ginian nyuruh exercise otak pula otak lu yg perlu di exercise dongo lu juga bisa crosscheck dulu tugas amp cara hidup seorang suster tu begimana malah disuruh melek finansial bego bego,Kata Kasar dan Vulgar
USER USER USER gede bacot doang lu tu d respon anak babi pengecut lo setan,Kata Kasar dan Vulgar
lu memang paling anjing USER,Kata Kasar dan Vulgar
USER USER lahh dia aja goblok berduit LAH LU lebih rendah lagi dong,Kata Kasar dan Vulgar
USER USER ehh bangsat lu ga ngeliat tu dia ma ibu disebelahnya udah keliatan ga enak karena mank salah cuma yg nanya aja lebay diulang pake nama ortu gitu aja lu ga ngerti pea,Kata Kasar dan Vulgar
minimal kl muka km udh jelek hatinya jgn jelekkkkkkkk masa double kill,Body Shaming
USER gua sukanya cewe under ga tobrut tapi imut juga ga suka cewe gendut dipandang dari sudut mana pun tetep jelek apalagi sampek idungnya ngembang gitu gabisa jaga badan sendiri ngapain diusahakan yekan ya,Body Shaming
gue butuh baca lebih banyak buku biar ga tolol kayak lu dasar cowo bego,Kata Kasar dan Vulgar
agak lucu liat keributan hari ini series company a better than b bla bla bla bla as if lu pada dapet duid aja dari perusahaan itu ngebela mati matian,Non-Cyberbullying
KONTOL FUCK DEPARTEMEN LU KALAU MASIH NGEBELA KS benci banget anjg udh masalah segede ks ini tapi masih bawa bawa nama baik organisasi babi lu,Kata Kasar dan Vulgar
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
tinggi gw bb gw kalo kata BMI normal tapi gw ngerasa gendut bgt jelek ada orang di tiktok sama persis kyk gw tapi bagus hmm apakah udah saatnya ya aku strenght training instead of cardio,Non-Cyberbullying
kenapa nunggu aing emosi trus dengan lantang bilang kalian bajingan program tak ambil alih nggak bakalan setan eik orangnya sabar nunggu lo lengser baru tak injek santai aja,Kata Kasar dan Vulgar
USER memang beda lah perlakuan antara sesama muslim dengan kafir harbi kok disamain,Hate Speech
NU di masa lalu juga pernah mengeluarkan fatwa haram tasyabbuh antara lain memakai dasi muktamar ke di surabaya hukum berdasi diharamkan jika pemakai sengaja berniat meniru tasyabbuh kafir penjajah karena suka dg kebiasaan tsb setelah merdeka fatwa berubah,Non-Cyberbullying
dongo anj polisi gaguna lu disumpah untuk apa anjiirrr kocakkkk,Kata Kasar dan Vulgar
USER USER ga punya mata kah lu bego bgt sih longorr,Kata Kasar dan Vulgar
USER inilah bukti mentrinya si wowo gk punya otak otak bulus ngafalin rakyatnya,Kata Kasar dan Vulgar
USER bajingan teriak bajingan mantep lu ya,Kata Kasar dan Vulgar
cindo toket pink,Sexual Harassment
foto ktp ku bener jelek bgt bayangin muka pulang sekolah buat foto ktp,Non-Cyberbullying
kalau ngebahas persoalan kesetaraan gender yang akan diangkat oleh pria pria dongo pasti soal kekuatan begaya lu pada ngadu power demam meriang dikit juga udah kek mau melayang nyawa lu goblok,Kata Kasar dan Vulgar
tadi liat drama BL pinoy gitu di tiktok trus ada cewek komen dilanjutin geli ga dilanjutin penasaran kata gua lu mati aja mba,Kata Kasar dan Vulgar
USER USER bang gw curiga lu dikebiri dah kok liat kontol atau memek jadi ngerasa dilecehin gabisa ngaceng ya,Sexual Harassment
dan bisa ga lo org² indo yg goblok kalo ketemu atau ngeliat mereka kaga usah di videoin anjing mereka malah jadi ngartis tolol black list ni org berdua anjing udh problematik merasa bangga lagi najis,Kata Kasar dan Vulgar
USER kalau yang mati itu anak u atau mak u macam mana pergi club club yang minum oarang apa otak udang,Kata Kasar dan Vulgar
nyenyenyenyenyenye yg bikin berantakan ya kaum gamoners kek lo gini bangsat orang enhypen ama evaneers enjoy enjoy ae tuh ama jalan mereka masing masing lo pada yg malah bikin riweh,Kata Kasar dan Vulgar
USER USER USER USER opini lo jelek ndut padahal yg main ramosan tim lo sendiri ndut,Body Shaming
tadinya gw tahan gk memaki agensi babi tapi di TL seliweran mulu fvck USER USER anjj lagi LO lu discredit kan lagi pdhl pemasukan paling banyak ya dari LO,Kata Kasar dan Vulgar
hii halooo punya tangan kan buat ngetik USER kalo punya jawab dong itu chat nya ga mikir bgt jadi orang otak nya di dengkul tah iki cok bangsat emg,Kata Kasar dan Vulgar
kalo becandaan cowok kayak gitu mati aja lo semua,Kata Kasar dan Vulgar
USER USER USER opini lo terlalu goblok dasar tua bangka,Kata Kasar dan Vulgar
emang kalau orang ngentot tu nakal yaa kan ga ada yang dirugikan,Non-Cyberbullying
ngentot jadi orang nyusahin banget bangsat minimal tanggung jawab sama apa yang lo ambil lo order makanan ya tanggung jawab lo buat nungguin itu makanan dan driver sampe dateng tolol anjing manusia egois orang nyari nafkah pendapatan juga gak seberapa malah disusahin,Kata Kasar dan Vulgar
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
pembersihan tl,Non-Cyberbullying
USER hari hari ketemu orang dongo elu gblk udah tau suami bohong malah dibelain SUAMI LU BOONG BILANG BENCI goyangan si mba lebih mantep sorry ye biar ga debat sama lu aja makanya bilang boong,Kata Kasar dan Vulgar
USER USER gua punya bca tiga digit bni rb sama bri,Non-Cyberbullying
hooh dari kwa yg mo mti cmn org gendut yg kurus hidup abadi smpe planet bumi muncul dpe anak barang TOLOL DCKI,Body Shaming
lu agensi paling goblok anjing USER dia kan masih artist lu jg paling engga post poster birthday nya monyet,Kata Kasar dan Vulgar
USER USER dongo teriak dongo gini nih susah critical thinking udah hapus akun lu itu katanya kandang babi justru jadi kandang babi karena ada orang orang latah gatau sikon kayak lo ini berobatnya jangan lupa biar ngga marah marah mulu atuh sayang,Kata Kasar dan Vulgar
USER USER sesama gendut jelek nerd gaboleh gitu bang kasian diri lu,Body Shaming
USER kasus keracunan itu pulahan ribu bahkan ada yang sampai meninggal itu artinya program kegiatannya cacat harus dievaluasi bukannya denial dan defensif kalian ini bajingan semua dikritik ga mau denger didemo dianggap makar kalo lu gamau dikritik gausah jadi pemimpin,Kata Kasar dan Vulgar
w tiap mencoba selflove ad aja manusia brisik yg komen sm bentuk badan guee dibilang kurus gtgt iyaiya tau kurus tp dr pd lu berkoar ke gue mending lu nyuruh anak lu diet njing itu badan kek babi hutannnnnnn,Body Shaming
jijik jing lihat org jelek tapi jahat muak aja wajah jelek sifat jelek ga ada bagusnya jir apa ga malu ya wkwkw minimal kalau punya wajah jelek sifatnya harus bagus dong kocak jing udahlah gendut pengen banget aku gelindingin mereka ke jalan raya,Body Shaming
USER USER jgn tolol lah di beberapa tempat juga drone ga boleh ini pesawat tempur boleh lewat logikanya dmn habis lah di matai negara ini ya ga boss USER,Kata Kasar dan Vulgar
cok udah seminggu lebih ngga coli sagapung bat anjir,Non-Cyberbullying
USER USER USER ga karna paham LGBT ini makin menggila suka maksa dan menularkan pd orang lain banyak kasus LGBT jebak straight supaya nambah yg join belum lg nularin penyakit ngrepotin nakes ga usah denial udh banyak nakes speak up cm kalian aja yg bodat,Hate Speech
USER USER kalau kata gua emg lo tolol sih mending lo simpen opini lu ini eh mas orang tua itu ga selalu nya lengkap gimana dengan single paranet yg ditinggal mati suaminya terpaksa kerja dan nitipin anaknya kalau tolol mending ga usah kasi opini nambah in dosa aja buat maki lu,Kata Kasar dan Vulgar
USER USER USER BERISIK LO MONYET MAKANYA JANGAN SUKA SOTOY SAMA ORANG GILIRANG KICEP LO KEDER MAU NGASIH ARGUMEN APAAN,Kata Kasar dan Vulgar
pentingnya kalo ngaceng tuh push up bukan ngetik birahi di grup wa,Non-Cyberbullying
ya allahh astagfirullah kan jadi nyampah di twt setelah sekian lama gw habis pikri sm modelan manusia kek lu cerita sana sini sbnrnya lu knp dah babi,Kata Kasar dan Vulgar
USER link polymarket lu kok diilangin cupu ah,Kata Kasar dan Vulgar
ngewe,Kata Kasar dan Vulgar
yg sange mw liat fotoo bini gw dm aja,Sexual Harassment
lu baru repost akun dari ultras antifa tp ngetweet tolol kaya begini cari tau dulu kontol ANTIFA itu artinya ape,Kata Kasar dan Vulgar
USER USER anak babi masih aja nulis bangfuck lo petantang petenteng gini maksudnya apa babi,Kata Kasar dan Vulgar
USER hamilin bang selingkuhannya entot terus bang selingkuhannya,Sexual Harassment
edisi hijab tobrut,Non-Cyberbullying
nara mau akj ajarin marah ngga coba katakan bacot lo anj cowo brengesek bajingan gitu nar,Kata Kasar dan Vulgar
terimakasih lbe lbi pm lu bajingan,Kata Kasar dan Vulgar
gue tiap mau creambath ke salon tante kaka pelan² pijitnya bahaya di kepala banyak pembuluh darah mati lo entar iiih lah ini palanya ditotok gitu njir wkwk abis pijet biasa aja kepala gue suka sakit ini lg ditotok kayu wkwk,Non-Cyberbullying
lu kalo pengen bini lu ngerti bahasa lu ya lu nikah sama orang korea lagi lah tolol lu pikir belajar bahasa tuh gampang kah lu sendiri udah sampe mana belajar basjep sampe bisa ngatain bakor bini lu selevel anak sd najis laki patriarki tuh emg wajib di hantam ajg,Kata Kasar dan Vulgar
USER babi gak usah bilang bawa enjoy bla bla bla lo nulis nama gue bangfuck trus ngalor ngidul sampah bener,Kata Kasar dan Vulgar
nyebelin banget dasar babi lu semua,Kata Kasar dan Vulgar
USER jkr ini bner dianggep angin lalu bayangin aja semakin kesini ch tu malah semakin jadi kesannya kek ngejek jkr pdhl ilf ini mau tayang tp kek gak ada usaha buat promosiin nih series bhkan akun ofc seolah mati giliran update tntang LO itu sllu yg berhubungan dngn uang,Non-Cyberbullying
POKOKNYA LO KONTOL BABI MONYET ASU BAJINGAN,Kata Kasar dan Vulgar
dikira kereta in real life ini kaya thomas amp friend gitu anj malu banget mark lee kalau tau punya fans oon kaya lo pokoknya ga dimaafin ketikan lo jelek,Kata Kasar dan Vulgar
lu bego lugoblok lu tolol lu idiot,Kata Kasar dan Vulgar
gua gasuka org komen under post jjtaneng putus dgn main bl gl aside emang udah lu smua insensitive tai babi ini bukan waktunya,Kata Kasar dan Vulgar
